% The simulated data from the IoT environment
@RELATION CoojaData

@ATTRIBUTE src_bytes REAL
@ATTRIBUTE dst_bytes REAL
@ATTRIBUTE protocol_type {tcp, udp, icmpv6}
@ATTRIBUTE dio_count REAL
@ATTRIBUTE dao_count REAL
@ATTRIBUTE dis_count REAL
@ATTRIBUTE class {normal, anomaly}

@DATA
62,0,udp,0,0,0,normal
186,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
124,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
124,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
124,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
310,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,200,icmpv6,0,4,0,normal
54,0,udp,0,0,0,normal
1900,0,icmpv6,0,38,0,normal
54,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
0,200,icmpv6,0,4,0,normal
550,0,icmpv6,0,11,0,normal
0,200,icmpv6,0,4,0,normal
0,200,icmpv6,0,4,0,normal
0,150,icmpv6,0,3,0,normal
0,150,icmpv6,0,3,0,normal
0,500,icmpv6,0,10,0,normal
0,200,icmpv6,0,4,0,normal
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
124,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
400,0,icmpv6,0,8,0,normal
200,0,icmpv6,0,4,0,normal
0,150,icmpv6,0,3,0,normal
0,0,udp,0,0,0,anomaly
200,0,icmpv6,0,4,0,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
1000,0,icmpv6,0,20,0,normal
50,0,icmpv6,0,1,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,450,icmpv6,0,9,0,normal
200,0,icmpv6,0,4,0,normal
150,0,icmpv6,0,3,0,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
50,0,icmpv6,0,1,0,normal
50,0,icmpv6,0,1,0,normal
150,0,icmpv6,0,3,0,normal
50,0,icmpv6,0,1,0,normal
50,0,icmpv6,0,1,0,normal
100,0,icmpv6,0,2,0,normal
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
108,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
108,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
124,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
162,0,udp,0,0,0,normal
186,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
162,0,udp,0,0,0,normal
40,2440,icmpv6,0,0,62,normal
40,1720,icmpv6,0,0,44,normal
160,1280,icmpv6,0,0,36,normal
40,1080,icmpv6,0,0,28,normal
360,320,icmpv6,0,0,17,normal
40,240,icmpv6,0,0,7,normal
54,0,udp,0,0,0,normal
40,160,icmpv6,0,0,5,normal
80,1560,icmpv6,0,0,41,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
80,2000,icmpv6,0,0,52,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
80,3720,icmpv6,0,0,95,normal
1360,360,icmpv6,0,0,43,normal
360,360,icmpv6,0,0,18,normal
80,1880,icmpv6,0,0,49,normal
0,0,udp,0,0,0,anomaly
320,320,icmpv6,0,0,16,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
1440,320,icmpv6,0,0,44,normal
124,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
840,280,icmpv6,0,0,28,normal
1760,360,icmpv6,0,0,53,normal
320,2840,icmpv6,0,0,79,normal
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
2520,320,icmpv6,0,0,71,normal
0,0,udp,0,0,0,anomaly
560,840,icmpv6,0,0,35,normal
1640,320,icmpv6,0,0,49,normal
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
440,320,icmpv6,0,0,19,normal
200,1760,icmpv6,0,0,49,normal
1720,160,icmpv6,0,0,47,normal
120,160,icmpv6,0,0,7,normal
62,0,udp,0,0,0,normal
186,0,udp,0,0,0,normal
160,200,icmpv6,0,0,9,normal
0,0,udp,0,0,0,anomaly
108,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
108,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
162,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
108,0,udp,0,0,0,normal
360,800,icmpv6,0,0,29,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
120,960,icmpv6,0,0,27,normal
62,0,udp,0,0,0,normal
40,160,icmpv6,0,0,5,normal
0,0,udp,0,0,0,anomaly
270,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
1680,360,icmpv6,0,0,51,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
124,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
248,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
0,200,icmpv6,0,4,0,normal
1600,0,icmpv6,0,32,0,normal
0,400,icmpv6,0,8,0,normal
450,0,icmpv6,0,9,0,normal
0,200,icmpv6,0,4,0,normal
0,0,udp,0,0,0,anomaly
0,150,icmpv6,0,3,0,normal
0,200,icmpv6,0,4,0,normal
0,150,icmpv6,0,3,0,normal
0,200,icmpv6,0,4,0,normal
0,0,udp,0,0,0,anomaly
0,350,icmpv6,0,7,0,normal
54,0,udp,0,0,0,normal
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
124,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
434,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
108,0,udp,0,0,0,normal
108,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
600,0,icmpv6,0,12,0,normal
450,0,icmpv6,0,9,0,normal
0,200,icmpv6,0,4,0,normal
150,0,icmpv6,0,3,0,normal
500,0,icmpv6,0,10,0,normal
200,0,icmpv6,0,4,0,normal
124,0,udp,0,0,0,normal
162,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
200,0,icmpv6,0,4,0,normal
0,400,icmpv6,0,8,0,normal
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
54,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
124,0,udp,0,0,0,normal
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
0,0,udp,0,0,0,anomaly
62,0,udp,0,0,0,normal
